;BELISARIO;CENTRO;COTOCOLLAO;LOS CHILLOS;TUMBACO
07/02/2025 12:00;4,42;0,00;6,86;0,00;5,46
07/02/2025 13:00;4,03;0,00;4,58;0,00;5,86
07/02/2025 14:00;3,08;0,00;3,69;0,00;4,12
07/02/2025 15:00;1,80;0,00;3,40;0,00;2,37
07/02/2025 16:00;1,54;0,00;3,34;0,00;2,33
07/02/2025 17:00;1,36;0,00;3,29;0,00;2,02
07/02/2025 18:00;1,49;0,00;3,22;0,00;1,60
07/02/2025 19:00;1,41;0,00;3,57;0,00;1,34
07/02/2025 20:00;1,04;0,00;3,19;0,00;1,64
07/02/2025 21:00;1,24;0,00;3,50;0,00;1,35
07/02/2025 22:00;1,01;0,00;3,39;0,00;1,47
07/02/2025 23:00;1,03;0,00;3,25;0,00;1,18
08/02/2025 00:00;1,06;0,00;3,42;0,00;1,28
08/02/2025 01:00;0,00;0,00;0,00;0,00;1,39
08/02/2025 02:00;0,00;0,00;0,00;0,00;0,00
08/02/2025 03:00;0,00;0,00;0,00;0,00;0,00
08/02/2025 04:00;0,59;0,00;3,57;0,00;1,17
08/02/2025 05:00;0,90;0,00;3,36;0,00;1,04
08/02/2025 06:00;2,28;0,00;3,53;0,00;1,03
08/02/2025 07:00;3,53;0,00;3,79;0,00;1,13
08/02/2025 08:00;3,17;0,00;4,16;0,00;1,26
08/02/2025 09:00;3,78;0,00;3,84;0,00;1,43
08/02/2025 10:00;2,97;0,00;4,05;0,00;2,46
08/02/2025 11:00;3,19;0,00;3,87;0,00;5,89
08/02/2025 12:00;2,32;0,00;3,65;0,00;4,35
08/02/2025 13:00;1,59;0,00;3,71;0,00;3,30
08/02/2025 14:00;1,45;0,00;3,39;0,00;2,30
08/02/2025 15:00;1,33;0,00;3,17;0,00;1,69
08/02/2025 16:00;1,29;0,00;3,50;0,00;1,39
08/02/2025 17:00;1,17;0,00;3,36;0,00;1,41
08/02/2025 18:00;0,97;0,00;3,38;0,00;1,29
08/02/2025 19:00;1,06;0,00;3,33;0,00;1,20
08/02/2025 20:00;0,99;0,00;3,39;0,00;1,27
08/02/2025 21:00;0,68;0,00;3,35;0,00;1,33
08/02/2025 22:00;0,72;0,00;3,30;0,00;1,02
08/02/2025 23:00;0,73;0,00;3,16;0,00;1,33
09/02/2025 00:00;1,09;0,00;3,14;0,00;0,94
09/02/2025 01:00;0,65;0,00;3,12;0,00;1,01
09/02/2025 02:00;0,54;0,00;3,28;0,00;1,37
09/02/2025 03:00;0,73;0,00;3,20;0,00;0,81
09/02/2025 04:00;0,76;0,00;3,13;0,00;1,26
09/02/2025 05:00;0,76;0,00;3,26;0,00;1,05
09/02/2025 06:00;0,96;0,00;3,22;0,00;0,90
09/02/2025 07:00;0,81;0,00;3,53;0,00;0,87
09/02/2025 08:00;1,67;0,00;3,69;0,00;0,86
09/02/2025 09:00;2,26;0,00;3,49;0,00;1,62
09/02/2025 10:00;1,33;0,00;4,43;0,00;3,22
09/02/2025 11:00;1,10;0,00;3,81;0,00;2,02
09/02/2025 12:00;1,21;0,00;3,73;0,00;1,79
09/02/2025 13:00;1,15;0,00;3,20;0,00;2,04
09/02/2025 14:00;1,09;0,00;3,18;0,00;1,61
09/02/2025 15:00;0,97;0,00;3,42;0,00;1,77
09/02/2025 16:00;1,20;0,00;3,31;0,00;1,18
09/02/2025 17:00;1,03;0,00;3,06;0,00;1,15
09/02/2025 18:00;0,74;0,00;3,22;0,00;1,35
09/02/2025 19:00;0,85;0,00;3,17;0,00;1,16
09/02/2025 20:00;0,73;0,00;3,35;0,00;1,14
09/02/2025 21:00;0,82;0,00;3,09;0,00;1,01
09/02/2025 22:00;0,68;0,00;3,22;0,00;0,99
09/02/2025 23:00;0,96;0,00;3,04;0,00;0,94
10/02/2025 00:00;0,60;0,00;3,29;0,00;0,96
10/02/2025 01:00;0,00;0,00;0,00;0,00;1,00
10/02/2025 02:00;0,00;0,00;0,00;0,00;0,00
10/02/2025 03:00;0,00;0,00;0,00;0,00;0,00
10/02/2025 04:00;0,63;0,00;3,25;0,00;0,96
10/02/2025 05:00;0,67;0,00;3,05;0,00;1,31
10/02/2025 06:00;1,32;0,00;3,37;0,00;1,48
10/02/2025 07:00;1,70;0,00;3,68;0,00;1,60
10/02/2025 08:00;1,69;0,00;3,58;0,00;1,70
10/02/2025 09:00;1,28;0,00;3,67;0,00;1,43
10/02/2025 10:00;1,13;0,00;3,84;0,00;1,44
10/02/2025 11:00;0,91;0,00;3,81;0,00;1,22
10/02/2025 12:00;1,05;0,00;3,42;0,00;1,50
10/02/2025 13:00;0,89;0,00;3,24;0,00;1,33
10/02/2025 14:00;1,31;0,00;4,46;0,00;1,32
10/02/2025 15:00;2,06;0,00;3,78;0,00;1,16
10/02/2025 16:00;1,45;0,00;3,52;0,00;1,35
10/02/2025 17:00;1,11;0,00;3,26;0,00;1,49
10/02/2025 18:00;1,01;0,00;3,23;0,00;1,09
10/02/2025 19:00;1,04;0,00;3,49;0,00;1,10
10/02/2025 20:00;1,06;0,00;3,57;0,00;1,06
10/02/2025 21:00;0,87;0,00;3,40;0,00;1,12
10/02/2025 22:00;0,63;0,00;3,24;0,00;1,15
10/02/2025 23:00;0,65;0,00;3,33;0,00;1,02
11/02/2025 00:00;0,67;0,00;3,09;0,00;0,94
11/02/2025 01:00;0,68;0,00;3,20;0,00;0,98
11/02/2025 02:00;0,84;0,00;3,11;0,00;1,16
11/02/2025 03:00;0,65;0,00;3,05;0,00;0,99
11/02/2025 04:00;0,68;0,00;3,18;0,00;1,10
11/02/2025 05:00;2,60;0,00;3,43;0,00;0,84
11/02/2025 06:00;1,26;0,00;3,27;0,00;1,17
11/02/2025 07:00;1,25;0,00;3,44;0,00;1,02
11/02/2025 08:00;1,49;0,00;3,70;0,00;1,15
11/02/2025 09:00;1,74;0,00;3,81;0,00;1,11
11/02/2025 10:00;1,53;0,00;3,45;0,00;1,24
11/02/2025 11:00;1,08;0,00;3,52;0,00;1,63
11/02/2025 12:00;0,95;0,00;3,06;0,00;1,33
11/02/2025 13:00;1,07;0,00;3,39;0,00;1,41
11/02/2025 14:00;0,99;0,00;3,20;0,00;0,77
11/02/2025 15:00;0,97;0,00;3,21;0,00;0,99
11/02/2025 16:00;0,76;0,00;3,24;0,00;1,16
11/02/2025 17:00;0,88;0,00;3,29;0,00;1,21
11/02/2025 18:00;0,84;0,00;3,37;0,00;1,82
11/02/2025 19:00;0,96;0,00;3,69;0,00;2,10
11/02/2025 20:00;1,61;0,00;3,53;0,00;1,43
11/02/2025 21:00;1,09;0,00;4,18;0,00;1,57
11/02/2025 22:00;0,96;0,00;4,17;0,00;1,74
11/02/2025 23:00;0,82;0,00;4,22;0,00;1,79
12/02/2025 00:00;1,35;0,00;3,62;0,00;2,07
12/02/2025 01:00;0,00;0,00;0,00;0,00;2,40
12/02/2025 02:00;0,00;0,00;0,00;0,00;0,00
12/02/2025 03:00;0,00;0,00;0,00;0,00;0,00
12/02/2025 04:00;0,64;0,00;4,30;0,00;2,79
12/02/2025 05:00;0,79;0,00;4,29;0,00;2,39
12/02/2025 06:00;0,82;0,00;6,14;0,00;2,46
12/02/2025 07:00;1,90;0,00;5,86;0,00;3,26
12/02/2025 08:00;2,20;0,00;6,77;0,00;5,57
12/02/2025 09:00;2,57;0,00;7,13;0,00;5,08
12/02/2025 10:00;3,40;0,00;5,95;0,00;3,37
12/02/2025 11:00;2,20;7,10;4,70;0,00;2,53
12/02/2025 12:00;1,94;6,55;3,82;0,00;2,44
12/02/2025 13:00;1,44;5,70;3,47;0,00;2,22
12/02/2025 14:00;1,20;4,88;3,45;0,00;1,89
12/02/2025 15:00;1,15;4,43;3,54;0,00;1,46
12/02/2025 16:00;2,23;4,91;3,50;0,00;1,21
12/02/2025 17:00;1,60;5,05;3,40;0,00;1,33
12/02/2025 18:00;1,57;5,17;3,28;0,00;1,69
12/02/2025 19:00;1,22;5,10;3,33;0,00;1,37
12/02/2025 20:00;1,17;4,02;3,58;0,00;1,51
12/02/2025 21:00;0,86;3,35;3,95;0,00;1,19
12/02/2025 22:00;0,80;3,43;3,25;0,00;1,32
12/02/2025 23:00;0,95;3,07;3,45;0,00;1,41
13/02/2025 00:00;1,00;3,12;3,37;0,00;1,06
13/02/2025 01:00;0,69;3,63;3,35;0,00;1,13
13/02/2025 02:00;2,13;4,12;3,25;0,00;1,25
13/02/2025 03:00;3,25;5,18;3,49;0,00;1,27
13/02/2025 04:00;1,90;5,43;3,24;0,00;1,24
13/02/2025 05:00;0,66;5,12;3,12;0,00;0,93
13/02/2025 06:00;0,72;5,39;3,66;0,00;1,20
13/02/2025 07:00;1,66;7,45;4,06;0,00;1,61
13/02/2025 08:00;1,50;6,28;3,96;0,00;1,01
13/02/2025 09:00;1,34;4,55;3,90;0,00;1,64
13/02/2025 10:00;1,00;4,49;3,76;0,00;1,18
13/02/2025 11:00;1,04;4,37;3,57;0,00;1,25
13/02/2025 12:00;0,75;4,29;3,30;0,00;1,45
13/02/2025 13:00;1,03;5,25;3,41;0,00;1,18
13/02/2025 14:00;0,85;5,51;3,26;0,00;1,05
13/02/2025 15:00;1,34;5,94;3,51;0,00;1,48
13/02/2025 16:00;1,29;5,99;3,54;1,65;1,29
13/02/2025 17:00;1,65;6,19;3,61;6,33;1,27
13/02/2025 18:00;0,90;6,58;3,47;2,90;2,06
13/02/2025 19:00;1,18;7,81;3,55;3,29;2,10
13/02/2025 20:00;1,27;6,64;3,82;4,41;2,10
13/02/2025 21:00;2,00;6,25;3,57;4,39;1,31
13/02/2025 22:00;1,36;5,79;3,46;4,27;1,29
13/02/2025 23:00;0,82;5,25;3,44;4,97;1,18
14/02/2025 00:00;1,18;4,92;3,78;1,40;1,57
14/02/2025 01:00;0,00;4,93;0,00;1,13;1,72
14/02/2025 02:00;0,00;5,19;0,00;0,96;0,00
14/02/2025 03:00;0,00;6,47;0,00;3,51;0,00
14/02/2025 04:00;0,90;6,21;3,81;4,64;1,73
14/02/2025 05:00;1,02;6,83;4,14;5,11;1,41
14/02/2025 06:00;1,22;7,98;5,17;6,53;2,49
14/02/2025 07:00;2,39;12,02;4,41;6,29;3,06
14/02/2025 08:00;2,47;12,88;4,39;8,67;6,22
14/02/2025 09:00;2,41;10,96;4,48;11,15;7,43
14/02/2025 10:00;2,18;6,70;4,56;6,91;4,25
14/02/2025 11:00;1,83;6,32;4,38;8,84;2,46
14/02/2025 12:00;1,58;0,00;3,47;4,95;2,21
14/02/2025 13:00;1,03;0,00;0,00;2,03;1,89
14/02/2025 14:00;1,00;0,00;0,00;1,77;1,86
14/02/2025 15:00;1,18;0,00;2,17;3,24;1,55
14/02/2025 16:00;1,07;2,83;2,06;1,98;1,41
14/02/2025 17:00;1,26;1,36;2,14;2,09;1,33
14/02/2025 18:00;1,07;1,35;2,45;1,62;1,16
14/02/2025 19:00;0,99;1,17;2,13;1,19;1,38
14/02/2025 20:00;0,57;1,62;2,13;0,64;1,29
14/02/2025 21:00;0,91;1,58;2,20;0,60;1,13
14/02/2025 22:00;0,79;1,61;2,40;0,64;1,16
14/02/2025 23:00;0,72;1,49;1,94;0,51;1,25
15/02/2025 00:00;0,80;1,40;1,94;0,34;1,11
15/02/2025 01:00;0,61;0,87;1,87;0,00;1,02
15/02/2025 02:00;0,55;1,79;1,91;0,00;0,91
15/02/2025 03:00;0,75;1,25;1,71;0,00;1,10
15/02/2025 04:00;0,64;1,31;1,84;0,37;0,85
15/02/2025 05:00;0,75;1,46;1,81;0,12;0,71
15/02/2025 06:00;0,81;2,84;1,68;0,14;0,95
15/02/2025 07:00;0,80;0,74;1,90;0,10;1,03
15/02/2025 08:00;0,75;-0,18;2,29;0,23;1,04
15/02/2025 09:00;0,81;1,01;2,23;1,18;1,01
15/02/2025 10:00;0,89;1,92;2,18;1,24;1,21
15/02/2025 11:00;0,73;1,38;2,11;0,55;1,41
15/02/2025 12:00;0,59;0,77;1,84;0,48;1,06
15/02/2025 13:00;0,85;1,62;1,75;0,50;1,21
15/02/2025 14:00;0,84;1,63;1,66;1,07;0,89
15/02/2025 15:00;0,75;1,30;1,43;0,78;1,12
15/02/2025 16:00;0,75;1,70;1,57;1,02;1,34
15/02/2025 17:00;0,66;1,36;1,97;0,77;1,30
15/02/2025 18:00;0,60;0,69;1,93;0,69;0,93
15/02/2025 19:00;0,95;1,27;1,72;0,44;1,05
15/02/2025 20:00;1,33;1,58;1,76;0,24;1,31
15/02/2025 21:00;0,66;2,02;1,65;0,08;1,37
15/02/2025 22:00;0,82;0,41;1,66;0,11;1,10
15/02/2025 23:00;0,79;1,53;1,79;0,30;1,22
16/02/2025 00:00;0,68;1,10;1,48;0,22;1,26
16/02/2025 01:00;0,00;1,35;0,00;0,11;1,18
16/02/2025 02:00;0,00;0,57;0,00;1,29;0,00
16/02/2025 03:00;0,00;1,55;0,00;3,43;0,00
16/02/2025 04:00;0,41;2,02;1,48;1,15;1,35
16/02/2025 05:00;0,53;1,89;1,42;0,88;1,08
16/02/2025 06:00;0,67;2,01;1,50;0,68;1,14
16/02/2025 07:00;0,92;2,29;1,82;1,82;1,20
16/02/2025 08:00;1,18;1,06;2,10;2,26;0,89
16/02/2025 09:00;1,48;1,47;2,16;6,02;2,04
16/02/2025 10:00;1,32;2,00;2,01;5,43;2,99
16/02/2025 11:00;1,17;2,08;2,28;61,29;2,62
16/02/2025 12:00;1,04;1,47;2,14;5,01;1,50
16/02/2025 13:00;0,73;0,57;1,65;2,23;1,28
16/02/2025 14:00;0,68;0,69;1,63;1,22;1,43
16/02/2025 15:00;0,74;2,20;1,60;0,84;1,50
16/02/2025 16:00;0,77;1,83;1,83;0,63;1,26
16/02/2025 17:00;1,00;1,30;1,80;0,92;0,93
16/02/2025 18:00;0,93;1,04;1,81;1,15;1,11
16/02/2025 19:00;0,75;1,38;1,84;0,55;0,96
16/02/2025 20:00;0,74;1,61;1,75;0,42;0,84
16/02/2025 21:00;0,60;1,09;1,51;0,10;1,04
16/02/2025 22:00;0,62;1,01;1,77;0,04;0,75
16/02/2025 23:00;0,56;1,27;1,78;0,15;0,99
17/02/2025 00:00;0,43;0,42;1,95;0,40;1,05
17/02/2025 01:00;0,48;1,31;1,71;0,00;0,88
17/02/2025 02:00;0,50;2,39;1,90;0,00;1,01
17/02/2025 03:00;0,48;1,41;1,66;0,00;0,92
17/02/2025 04:00;0,50;0,92;1,82;0,00;0,98
17/02/2025 05:00;0,47;2,04;2,00;0,00;0,74
17/02/2025 06:00;1,10;2,21;2,52;0,00;1,19
17/02/2025 07:00;1,42;0,85;2,53;0,00;1,12
17/02/2025 08:00;1,50;1,61;2,30;0,00;1,33
17/02/2025 09:00;1,44;0,09;2,20;0,00;1,09
17/02/2025 10:00;1,25;1,49;2,68;0,00;0,94
17/02/2025 11:00;1,23;0,70;0,00;0,00;1,50
17/02/2025 12:00;1,50;1,99;0,00;0,00;1,22
17/02/2025 13:00;1,26;0,88;0,00;0,00;1,08
17/02/2025 14:00;1,48;0,00;1,07;0,00;1,35
17/02/2025 15:00;0,97;0,00;1,24;0,00;1,41
17/02/2025 16:00;1,42;0,00;0,93;0,00;1,35
17/02/2025 17:00;1,21;0,00;0,90;0,00;1,33
17/02/2025 18:00;1,01;2,08;1,25;0,00;2,37
17/02/2025 19:00;0,97;0,77;1,55;0,00;1,54
17/02/2025 20:00;1,40;0,23;1,21;0,00;1,46
17/02/2025 21:00;1,25;-0,10;0,88;0,00;1,03
17/02/2025 22:00;1,05;-0,64;0,93;0,00;0,91
17/02/2025 23:00;0,88;-0,87;0,81;0,00;1,12
18/02/2025 00:00;0,73;-0,88;0,63;0,00;1,03
18/02/2025 01:00;0,00;-0,69;0,00;0,00;1,01
18/02/2025 02:00;0,00;-0,55;0,00;0,00;0,00
18/02/2025 03:00;0,00;-0,68;0,00;0,00;0,00
18/02/2025 04:00;0,90;-0,79;0,74;0,00;0,95
18/02/2025 05:00;0,86;-0,67;0,90;0,00;0,86
18/02/2025 06:00;0,94;-0,18;1,04;0,00;0,86
18/02/2025 07:00;1,03;0,39;1,67;0,00;0,98
18/02/2025 08:00;1,28;1,06;1,65;0,00;1,06
18/02/2025 09:00;1,36;0,68;1,54;0,00;1,11
18/02/2025 10:00;1,87;0,72;1,84;0,00;1,45
18/02/2025 11:00;1,56;1,10;1,76;0,00;1,16
18/02/2025 12:00;1,70;1,14;1,85;0,00;1,11
18/02/2025 13:00;1,14;1,49;1,83;0,00;1,25
18/02/2025 14:00;0,96;1,31;1,27;0,00;1,28
18/02/2025 15:00;1,15;0,88;1,38;0,00;1,17
18/02/2025 16:00;0,98;0,94;1,36;5,98;1,02
18/02/2025 17:00;1,21;0,94;1,66;0,00;1,92
18/02/2025 18:00;1,34;2,24;1,33;0,00;1,43
18/02/2025 19:00;1,17;1,86;1,49;0,00;1,01
18/02/2025 20:00;1,30;1,27;1,58;0,00;1,57
18/02/2025 21:00;4,70;2,07;1,17;0,00;1,13
18/02/2025 22:00;1,70;1,36;1,24;0,00;1,09
18/02/2025 23:00;1,56;1,25;1,11;0,00;1,18
19/02/2025 00:00;1,10;0,44;0,96;0,00;1,20
19/02/2025 01:00;1,29;0,50;0,97;0,00;1,03
19/02/2025 02:00;1,08;0,38;0,92;0,00;0,91
19/02/2025 03:00;0,59;0,12;0,95;0,00;0,82
19/02/2025 04:00;0,56;0,20;1,05;0,00;0,75
19/02/2025 05:00;0,90;0,59;0,95;0,00;1,31
19/02/2025 06:00;0,94;2,29;1,30;0,00;1,42
19/02/2025 07:00;1,69;2,61;2,28;0,00;1,33
19/02/2025 08:00;2,11;2,64;2,16;0,00;2,11
19/02/2025 09:00;1,68;3,72;2,26;0,00;1,66
19/02/2025 10:00;1,69;3,56;2,30;0,00;1,75
19/02/2025 11:00;1,85;3,59;1,59;3,95;2,15
19/02/2025 12:00;1,41;3,60;1,57;3,73;2,46
19/02/2025 13:00;1,18;3,32;1,64;3,91;2,09
19/02/2025 14:00;0,90;2,96;1,38;7,10;1,64
19/02/2025 15:00;1,23;3,15;1,51;4,54;1,46
19/02/2025 16:00;0,63;2,77;1,55;5,84;1,29
19/02/2025 17:00;1,17;2,43;3,23;8,02;1,30
19/02/2025 18:00;1,44;3,18;1,33;4,69;1,22
19/02/2025 19:00;1,09;3,32;1,75;4,09;1,34
19/02/2025 20:00;1,38;2,64;1,78;10,38;1,25
19/02/2025 21:00;1,94;2,93;1,64;8,73;1,03
19/02/2025 22:00;1,49;2,93;1,63;5,81;1,01
19/02/2025 23:00;0,97;3,23;1,48;6,23;1,11
20/02/2025 00:00;2,00;3,47;1,34;3,84;1,16
20/02/2025 01:00;0,00;4,68;0,00;4,39;1,05
20/02/2025 02:00;0,00;4,18;0,00;3,18;0,00
20/02/2025 03:00;0,00;3,06;0,00;3,12;0,00
20/02/2025 04:00;1,49;2,41;1,48;3,36;1,02
20/02/2025 05:00;1,08;2,57;1,37;2,86;1,11
20/02/2025 06:00;1,53;5,23;1,77;3,11;1,03
20/02/2025 07:00;2,09;5,85;1,57;3,50;1,16
20/02/2025 08:00;1,39;4,71;1,30;3,04;1,22
20/02/2025 09:00;1,51;4,52;1,69;2,81;1,27
20/02/2025 10:00;1,60;4,88;1,45;2,78;1,17
20/02/2025 11:00;2,26;5,64;1,47;3,02;0,93
20/02/2025 12:00;2,59;5,00;2,44;3,22;1,34
20/02/2025 13:00;2,67;4,75;2,07;4,41;1,21
20/02/2025 14:00;2,29;4,24;2,99;11,41;1,37
20/02/2025 15:00;2,25;5,52;3,13;6,64;2,08
20/02/2025 16:00;2,39;5,85;2,91;7,19;2,22
20/02/2025 17:00;2,24;5,80;2,03;11,47;1,97
20/02/2025 18:00;1,96;6,02;1,64;15,69;1,41
20/02/2025 19:00;1,59;6,08;1,50;4,61;1,35
20/02/2025 20:00;1,68;6,64;1,37;3,60;1,36
20/02/2025 21:00;1,32;5,83;1,62;3,21;1,45
20/02/2025 22:00;1,18;6,03;1,88;3,35;1,28
20/02/2025 23:00;0,98;5,16;1,21;3,06;1,14
21/02/2025 00:00;1,06;4,01;1,12;2,76;1,18
21/02/2025 01:00;0,77;3,22;1,30;0,00;0,99
21/02/2025 02:00;1,01;3,19;1,39;0,00;0,76
21/02/2025 03:00;1,06;3,42;1,17;0,00;1,14
21/02/2025 04:00;0,98;3,79;1,43;3,93;1,11
21/02/2025 05:00;1,07;4,86;1,64;3,50;0,74
21/02/2025 06:00;1,51;8,27;2,17;4,67;1,12
21/02/2025 07:00;1,82;7,24;2,69;4,24;1,40
21/02/2025 08:00;1,91;7,39;2,35;5,46;1,07
21/02/2025 09:00;2,05;6,37;2,88;10,06;1,14
21/02/2025 10:00;1,84;5,88;2,99;7,43;1,16
21/02/2025 11:00;1,76;6,24;2,20;4,01;1,10
21/02/2025 12:00;2,46;5,33;2,70;4,17;1,70
21/02/2025 13:00;1,96;5,35;2,40;4,18;1,32
21/02/2025 14:00;2,28;5,59;2,38;4,05;1,42
21/02/2025 15:00;2,23;5,74;2,22;3,98;1,32
21/02/2025 16:00;1,78;5,19;2,16;4,03;1,54
21/02/2025 17:00;1,95;5,33;1,81;3,61;1,43
21/02/2025 18:00;3,05;6,70;1,51;3,48;1,57
21/02/2025 19:00;2,31;7,09;2,14;3,91;1,34
21/02/2025 20:00;2,04;7,35;2,47;3,92;1,47
21/02/2025 21:00;1,84;7,49;2,63;4,40;1,31
21/02/2025 22:00;1,82;6,65;2,95;6,01;1,25
21/02/2025 23:00;1,91;8,04;2,30;6,51;1,15
22/02/2025 00:00;1,59;7,15;2,19;6,97;1,36
22/02/2025 01:00;0,00;6,22;0,00;4,57;1,31
22/02/2025 02:00;0,00;7,82;0,00;5,55;0,00
22/02/2025 03:00;0,00;9,02;0,00;7,76;0,00
22/02/2025 04:00;1,71;7,55;1,96;6,91;1,39
22/02/2025 05:00;1,96;8,43;1,92;7,58;1,37
22/02/2025 06:00;2,37;10,19;3,16;6,06;1,05
22/02/2025 07:00;2,37;11,45;3,47;6,03;1,21
22/02/2025 08:00;2,97;11,37;3,61;16,01;2,30
22/02/2025 09:00;2,61;10,05;4,50;10,38;3,83
22/02/2025 10:00;3,83;8,71;3,45;8,25;3,70
22/02/2025 11:00;3,75;9,40;2,76;6,96;3,31
22/02/2025 12:00;2,57;8,29;2,27;5,29;2,44
22/02/2025 13:00;1,62;6,43;1,87;4,63;1,66
22/02/2025 14:00;1,41;5,68;1,97;4,20;1,99
22/02/2025 15:00;1,14;5,80;1,71;4,04;1,97
22/02/2025 16:00;1,03;5,93;1,77;3,59;1,50
22/02/2025 17:00;0,98;6,26;1,49;4,13;1,31
22/02/2025 18:00;1,22;6,15;1,44;5,25;1,25
22/02/2025 19:00;0,87;5,81;1,47;5,97;1,12
22/02/2025 20:00;0,95;5,67;1,60;3,86;1,25
22/02/2025 21:00;0,67;4,87;1,70;3,38;1,17
22/02/2025 22:00;0,87;4,63;1,43;3,10;1,31
22/02/2025 23:00;0,78;4,59;1,50;2,80;0,96
23/02/2025 00:00;0,72;4,42;1,36;3,31;1,30
23/02/2025 01:00;0,74;4,31;1,20;0,00;1,09
23/02/2025 02:00;0,62;4,29;1,31;0,00;1,25
23/02/2025 03:00;0,48;4,47;1,39;0,00;1,21
23/02/2025 04:00;0,51;4,42;1,23;5,21;0,98
23/02/2025 05:00;0,50;5,05;1,17;4,65;1,09
23/02/2025 06:00;0,93;6,04;1,18;5,06;1,05
23/02/2025 07:00;1,22;7,11;1,63;4,67;4,19
23/02/2025 08:00;2,16;7,18;1,47;17,88;3,29
23/02/2025 09:00;2,78;6,93;1,67;7,98;2,35
23/02/2025 10:00;2,10;6,84;2,10;3,97;4,53
23/02/2025 11:00;1,52;6,87;1,66;3,71;2,40
23/02/2025 12:00;1,10;7,16;2,07;3,65;1,90
23/02/2025 13:00;1,70;6,60;2,61;3,87;2,30
23/02/2025 14:00;2,42;7,12;2,73;3,99;2,30
23/02/2025 15:00;2,74;7,73;2,21;4,84;2,91
23/02/2025 16:00;1,83;8,71;1,74;5,84;2,09
23/02/2025 17:00;1,22;6,81;1,47;4,38;1,16
23/02/2025 18:00;0,93;5,82;1,30;4,00;1,62
23/02/2025 19:00;0,91;5,50;1,50;3,51;1,21
23/02/2025 20:00;0,79;5,25;1,83;3,17;1,30
23/02/2025 21:00;0,81;5,63;1,55;3,08;1,11
23/02/2025 22:00;0,63;5,37;1,56;3,53;1,21
23/02/2025 23:00;0,51;5,19;1,40;2,80;1,26
24/02/2025 00:00;0,64;5,15;1,24;3,32;1,26
24/02/2025 01:00;0,00;5,07;0,00;3,04;0,00
24/02/2025 02:00;0,00;4,99;0,00;3,21;0,00
24/02/2025 03:00;0,00;4,96;0,00;3,30;0,00
24/02/2025 04:00;0,78;5,06;1,34;3,08;0,94
24/02/2025 05:00;0,68;5,00;1,35;3,14;0,95
24/02/2025 06:00;0,81;5,64;1,49;3,50;1,10
24/02/2025 07:00;0,94;5,93;1,78;3,43;1,10
24/02/2025 08:00;1,20;6,28;1,60;3,28;0,93
24/02/2025 09:00;1,15;7,19;1,78;3,05;1,03
24/02/2025 10:00;1,25;6,91;1,77;2,83;0,99
24/02/2025 11:00;1,12;6,91;1,79;3,12;1,31
24/02/2025 12:00;1,20;6,71;1,72;3,42;1,65
24/02/2025 13:00;1,19;6,97;2,21;3,76;1,43
24/02/2025 14:00;1,57;7,19;1,93;3,63;1,80
24/02/2025 15:00;1,24;0,00;1,64;4,14;1,26
24/02/2025 16:00;2,25;0,00;1,57;3,91;1,34
24/02/2025 17:00;2,90;0,00;2,17;4,21;1,37
24/02/2025 18:00;2,35;0,00;2,64;3,48;0,87
24/02/2025 19:00;1,27;0,00;1,97;3,27;1,21
24/02/2025 20:00;1,51;0,00;1,90;3,69;1,11
24/02/2025 21:00;1,28;0,00;1,76;4,45;1,37
24/02/2025 22:00;1,25;0,00;1,95;3,30;0,78
24/02/2025 23:00;1,41;0,00;1,98;3,78;1,01
25/02/2025 00:00;0,91;0,00;1,59;3,92;1,05
25/02/2025 01:00;0,95;0,00;1,44;0,00;0,83
25/02/2025 02:00;1,13;0,00;1,36;0,00;0,73
25/02/2025 03:00;1,47;0,00;1,28;0,00;0,81
25/02/2025 04:00;1,34;0,00;1,42;7,31;1,06
25/02/2025 05:00;1,81;0,00;1,61;6,77;1,36
25/02/2025 06:00;2,41;0,00;2,12;11,88;2,66
25/02/2025 07:00;2,19;0,00;2,60;16,24;2,72
25/02/2025 08:00;2,41;0,00;2,31;25,29;4,28
25/02/2025 09:00;2,27;0,00;2,70;13,47;3,33
25/02/2025 10:00;2,53;2,29;2,41;6,91;2,75
25/02/2025 11:00;2,53;3,72;2,05;4,76;2,76
25/02/2025 12:00;1,48;2,45;2,99;4,04;1,80
25/02/2025 13:00;2,34;2,04;2,80;4,35;1,76
25/02/2025 14:00;2,06;2,90;2,05;5,24;1,64
25/02/2025 15:00;2,15;3,27;1,48;4,35;2,53
25/02/2025 16:00;1,33;2,17;1,28;4,07;1,20
25/02/2025 17:00;1,47;2,11;1,40;4,73;1,44
25/02/2025 18:00;1,37;1,92;1,34;5,28;1,30
25/02/2025 19:00;1,16;1,14;1,33;5,36;1,03
25/02/2025 20:00;1,23;0,77;1,63;4,03;1,29
25/02/2025 21:00;0,99;0,46;1,41;3,39;1,17
25/02/2025 22:00;0,91;0,36;1,28;3,19;1,44
25/02/2025 23:00;1,02;0,29;1,29;3,93;1,02
26/02/2025 00:00;0,87;0,27;1,40;3,57;0,97
26/02/2025 01:00;0,00;0,08;0,00;3,20;1,09
26/02/2025 02:00;0,00;-0,08;0,00;3,09;0,00
26/02/2025 03:00;0,00;-0,25;0,00;4,35;0,00
26/02/2025 04:00;0,71;-0,20;0,98;4,48;2,63
